step,r_s,ke,pot,elocal,weight,weightvar,elocalvar,eref,tau,popstep
0,1,0.00044800429941629715,-2.7886143417789833,-2.7881663374795673,1.003586265571892,2.220446049250313e-16,1.0921654695531442,-2.826048170937586,0.1,10
1,1,0.003273994962171797,-2.828032757213242,-2.8247587622510704,1.0063492838394457,0.0654276151374719,0.9862400655237156,-2.853541788917841,0.1,10
2,1,0.0023851501449707493,-2.8188816101971357,-2.816496460052165,1.0086431177329287,0.11275799573424455,0.9716388210402105,-2.8763094666774847,0.1,10
3,1,-0.0004956086194462599,-2.800435091403253,-2.8009307000226995,1.0088315082276786,0.15105926311969664,1.154824472924772,-2.8781770539360645,0.1,10
4,1,-0.0003322711539680764,-2.811598263678883,-2.811930534832851,1.0091658807470116,0.18218391295353417,1.115910702567572,-2.881490958346643,0.1,10
5,1,-0.0022808196395447547,-2.7855777493386715,-2.787858568978216,1.0087047582114395,0.20935282861980994,1.3613011453516692,-2.876920570783672,0.1,10
6,1,-0.0014718195598537947,-2.7865599431678367,-2.7880317627276914,1.008083753404691,0.23435365810111317,1.2446457606208752,-2.8707622173143,0.1,10
7,1,0.001041921562141393,-2.800165244082766,-2.7991233225206242,1.0083041310978031,0.2569204516187607,1.071666722288074,-2.8729480833937724,0.1,10
8,1,-0.0004039871551286234,-2.7907315242202784,-2.791135511375407,1.008256412103293,0.2780252216100145,1.0973155805025856,-2.8724748122620936,0.1,10
9,1,-0.0021946943004246626,-2.781217290374107,-2.7834119846745318,1.0078420898417422,0.2975014403990879,1.3060784021879808,-2.8683646731296664,0.1,10
10,1,0.0007598819976379932,-2.8082487773785796,-2.8074888953809416,1.008647841216952,0.0,1.0620735661761886,-2.8763562966501492,0.1,10
11,1,0.0002749239113341653,-2.814330534969833,-2.8140556110584987,1.0080057243817653,0.06797544494356175,1.069726129103217,-2.8699881542201333,0.1,10
12,1,0.0010426384527794572,-2.8169470712149063,-2.8159044327621268,1.0085630490941817,0.11622943310099645,1.0205720118500796,-2.875515609905621,0.1,10
13,1,0.0014383077565969982,-2.8048091193595384,-2.803370811602942,1.0088237709526195,0.15332981201773835,1.027022646330412,-2.878100358227546,0.1,10
14,1,0.0009007057974913413,-2.8168773599266186,-2.8159766541291273,1.0091259142979045,0.1835729523313238,1.027374753914342,-2.881094916018072,0.1,10
15,1,-8.10062600554462e-05,-2.809009665855803,-2.809090672115859,1.009587545239901,0.209804008411074,1.0878948946498517,-2.8856684323619803,0.1,10
16,1,-0.0006451075824048785,-2.8094860890451336,-2.810131196627539,1.0096772716249054,0.23407207032541008,1.186668602026174,-2.886557135857569,0.1,10
17,1,-0.001586121084669633,-2.808675210485603,-2.8102613315702727,1.0102381356419352,0.25668612357184606,1.3708924703118903,-2.892110477640359,0.1,10
18,1,0.0002937480573822473,-2.8005146097144213,-2.800220861657039,1.009815853767886,0.2769693068440875,1.0823889531916924,-2.8879295806701375,0.1,10
19,1,0.00012246175985510392,-2.8042412305806566,-2.8041187688208016,1.0091216683148783,0.29639110561828486,1.062971377883201,-2.8810528400798883,0.1,10
20,1,-0.003979558153798838,-2.7551556392467114,-2.7591351974005107,1.0080318173151057,2.220446049250313e-16,1.3811379394312457,-2.8702470078654905,0.1,10
21,1,0.00235713551142373,-2.8201012266886805,-2.817744091177256,1.0077416491417344,0.06493102344247453,0.9370067043137027,-2.8673680318277164,0.1,10
22,1,-0.0019135328118200813,-2.775806571753786,-2.777720104565606,1.0068332904325217,0.11594589177333552,1.1682903981295762,-2.8583501615770066,0.1,10
23,1,0.0017690278367810904,-2.795816221241656,-2.794047193404875,1.007050450316021,0.15407550700081285,0.9999210554737041,-2.8605067893896954,0.1,10
24,1,-0.0005512191950720615,-2.792041631028196,-2.792592850223268,1.0073689849804803,0.18500426813649715,1.0715514492911968,-2.863669334999939,0.1,10
25,1,-0.0037020167476809304,-2.761017798239983,-2.764719814987664,1.007211076442653,0.21392769131453404,1.4547950040983912,-2.86210167788693,0.1,10
26,1,0.002289136038952678,-2.804793166766861,-2.802504030727908,1.0078703376609823,0.23861459546691768,0.9550429341557395,-2.868644949411711,0.1,10
27,1,0.000736556134809182,-2.7890894922688405,-2.7883529361340313,1.007546828002448,0.26018756862992015,0.9926644618760917,-2.865434600042613,0.1,10
28,1,0.0008119827709108965,-2.784583761457398,-2.783771778686487,1.0067472526121943,0.2807028286706983,1.027103289888295,-2.857495586172245,0.1,10
29,1,-0.00042400676775797833,-2.7766175140920213,-2.777041520859779,1.0065852408601372,0.3006570075964205,1.1767299011902383,-2.855886197231947,0.1,10
30,1,0.0012328197205358831,-2.780280790274687,-2.779047970554151,1.0066685193628524,0.0,1.0615077822684535,-2.856713499824477,0.1,10
31,1,-0.00014592306096534183,-2.793026196897123,-2.793172119958088,1.0051787915806152,0.06752448025975172,1.1492100129268812,-2.8419039459740434,0.1,10
32,1,-0.0035815098653863495,-2.7622635287008914,-2.765845038566278,1.0059322072522265,0.1190812282920615,1.3886493136195086,-2.849396478283744,0.1,10
33,1,0.001243890230399047,-2.8033968464395804,-2.802152956209182,1.0075219522992616,0.1573326989001979,1.047815043017429,-2.865187703227667,0.1,10
34,1,0.00015618793401872812,-2.795221214474173,-2.795065026540154,1.0082970081892575,0.18793003937923902,1.0919227037425845,-2.8728774406830615,0.1,10
35,1,0.00178461456049676,-2.8093247971303943,-2.8075401825698973,1.0084313913682714,0.21365961493222935,0.9876900425507542,-2.874210125632034,0.1,10
36,1,0.00023318170276747442,-2.8058790576679575,-2.8056458759651903,1.0085749094233738,0.2371126427397564,1.0732366622694614,-2.8756332055231395,0.1,10
37,1,-0.0009205125995644113,-2.791721911316717,-2.792642423916282,1.0086023817367809,0.25946333485771145,1.1657392538506686,-2.8759055892499363,0.1,10
38,1,0.0013004120525340127,-2.809401727269955,-2.8081013152174212,1.0090792501736752,0.28036958634358744,1.0234150955859567,-2.88063248410026,0.1,10
