step,r_s,ke,pot,elocal,weight,weightvar,elocalvar,eref,tau,popstep
0,4,-8.829331881832459e-06,-0.7009156936668087,-0.7009245229986906,1.0003734544706457,0.0,0.26059834206140003,-0.7034741283025094,0.1,10
1,4,0.00014272175702625123,-0.7040129527005676,-0.7038702309435414,1.0007262860794144,0.02316683732947112,0.26635652814734306,-0.7070005053768273,0.1,10
2,4,-0.0001053175459562862,-0.7020340463048924,-0.7021393638508487,1.001140676357525,0.043327032473853555,0.2824928063963631,-0.711140543569225,0.1,10
3,4,-0.00047275466909180066,-0.6994053316982265,-0.6998780863673183,1.0013819982712515,0.06163895043417385,0.28149651210000787,-0.7135507226693387,0.1,10
4,4,-0.00014062364628664205,-0.7011001542347692,-0.7012407778810559,1.0016718988337188,0.07840544602473046,0.28791304821223584,-0.7164453084307149,0.1,10
5,4,9.457179895227119e-06,-0.7020235614817102,-0.702014104301815,1.0020315724116673,0.09365512731008813,0.26023218801996967,-0.7200353963551334,0.1,10
6,4,0.00021633689171393403,-0.7039796736392829,-0.7037633367475689,1.0023610644066074,0.10778127852626923,0.2497072154306438,-0.7233230955000588,0.1,10
7,4,6.142527996505329e-05,-0.7035243329497133,-0.7034629076697483,1.002624105559658,0.12103950373702094,0.26013597616334944,-0.725946966823398,0.1,10
8,4,-0.00045289883200837417,-0.7005185979166753,-0.7009714967486836,1.0027419705116902,0.13381237215437544,0.3451796190880809,-0.7271224624456125,0.1,10
9,4,-0.0009450199661319019,-0.6971151379804189,-0.6980601579465506,1.0028145980984855,0.14620810048843605,0.33448878404179916,-0.7278467261035294,0.1,10
10,4,-0.00040520534772179104,-0.7002715710179193,-0.7006767763656411,1.0029807506808288,0.0,0.3034601372472239,-0.7295034512806475,0.1,10
11,4,0.0016094848754600111,-0.7294137669932793,-0.7278042821178193,1.003138895409197,0.018092921091063724,0.19986979150368395,-0.7310800743799131,0.1,10
12,4,0.0014467961384380138,-0.7277358522910888,-0.7262890561526508,1.0032407169917976,0.03497657688585024,0.21044046192423527,-0.732095052622899,0.1,10
13,4,0.0012974975602520458,-0.7260198451386588,-0.7247223475784067,1.0033918070262156,0.05063064596903233,0.2184158361803442,-0.7336009589898589,0.1,10
14,4,0.001617395068868956,-0.7265553814106086,-0.7249379863417397,1.0035497016106885,0.06488498877720682,0.19805237132817663,-0.7351744436591336,0.1,10
15,4,0.0013009331467707021,-0.7237773648693433,-0.7224764317225727,1.0036246162720124,0.07825147944937659,0.2109026313336684,-0.7359209125700922,0.1,10
16,4,0.0011114425123234801,-0.7226732363655808,-0.7215617938532572,1.0036896822552313,0.09124106689051267,0.21820267873098895,-0.7365692015130777,0.1,10
17,4,0.0011281555517904647,-0.7210606029041587,-0.7199324473523683,1.0037641952864749,0.10371278173448738,0.22349421392665564,-0.7373115650822871,0.1,10
18,4,0.001407060745753589,-0.7224463048678228,-0.7210392441220692,1.0038831841966922,0.1155037456518354,0.20598865632858307,-0.7384969217497253,0.1,10
19,4,0.0010747396836789222,-0.7210479667643531,-0.7199732270806741,1.0040245033314534,0.12678222532213806,0.21854689338989122,-0.7399045475671115,0.1,10
20,4,0.0011618082456975474,-0.7208999748558632,-0.7197381666101657,1.004130314397926,0.0,0.21580083102892875,-0.7409583614029416,0.1,10
21,4,0.0016198032678847564,-0.7392824303050526,-0.7376626270371679,1.0041555458747264,0.01692587228245359,0.19210760549821027,-0.7412096351613319,0.1,10
22,4,0.001544368320783559,-0.7367044847960588,-0.7351601164752753,1.0041257383286106,0.033027234750998294,0.19249544382122746,-0.7409127888345503,0.1,10
23,4,0.0014188059594459307,-0.7341043227230022,-0.7326855167635562,1.0041415579861646,0.0480348636013923,0.20105508634014405,-0.7410703341730949,0.1,10
24,4,0.0014757225704806964,-0.7332125739766862,-0.7317368514062055,1.0042144946408504,0.0620947125400352,0.20621379870851198,-0.7417966660864276,0.1,10
25,4,0.0013816019651909793,-0.7307186370862139,-0.7293370351210229,1.0042473692578067,0.07530126010823515,0.2017873778308386,-0.742124027213368,0.1,10
26,4,0.0014249987186901354,-0.7297342889037806,-0.7283092901850905,1.004248338779564,0.08791067181238352,0.203720189840456,-0.742133681421275,0.1,10
27,4,0.0013195799778894103,-0.7276184943390958,-0.7262989143612063,1.004273267187504,0.09998964951367373,0.2060213860529029,-0.7423819078567511,0.1,10
28,4,0.0008851006178463109,-0.7242056755898774,-0.7233205749720308,1.0042436480246366,0.11177008677554638,0.2425982167426162,-0.7420869721990495,0.1,10
29,4,0.0005643223200017637,-0.7211769299642061,-0.7206126076442044,1.0042125401414272,0.12329518115696458,0.24770695268882595,-0.7417772030998261,0.1,10
30,4,0.0004713790071290531,-0.719990302921011,-0.719518923913882,1.0042412993890937,2.220446049250313e-16,0.2568763717859752,-0.7420635850629324,0.1,10
31,4,0.0018529247174863006,-0.7396613107839825,-0.7378083860664961,1.004074818994667,0.01721986240344316,0.1863524414216627,-0.7404056748038458,0.1,10
32,4,0.0018184964530658433,-0.7384701356035935,-0.7366516391505278,1.004193192819946,0.03274332111134765,0.1897612830140692,-0.7415845396238739,0.1,10
33,4,0.0018860439995606307,-0.7381010644049762,-0.7362150204054156,1.0043349036421738,0.0468479151635072,0.18236045962906472,-0.7429956308872997,0.1,10
34,4,0.0016605981071001153,-0.7337428457943035,-0.7320822476872035,1.0043127613468579,0.06025932548476715,0.1972526218427751,-0.7427751612080943,0.1,10
35,4,0.0012985471244346763,-0.73125209196142,-0.7299535448369853,1.0042310081579469,0.07339640962734151,0.2088047505764795,-0.741961106864869,0.1,10
36,4,0.00098009251887296,-0.7283157729786852,-0.7273356804598122,1.0042551299516147,0.08633588722546201,0.23263722764678826,-0.7422013056216464,0.1,10
37,4,0.0008137742839836459,-0.7249466590577985,-0.7241328847738149,1.004234881173098,0.09890528324331921,0.2342274946062765,-0.741999673764825,0.1,10
38,4,0.0006614785109629071,-0.7231216042317252,-0.7224601257207622,1.004198668869473,0.11109506918061483,0.24455221705201638,-0.7416390713079699,0.1,10
39,4,0.0007378014115880407,-0.7220209414566835,-0.7212831400450954,1.004226682353695,0.12284460828364015,0.23845813638449329,-0.7419180309835843,0.1,10
40,4,0.0005839735890297395,-0.7197246667565178,-0.7191406931674881,1.004233045149894,2.220446049250313e-16,0.2435229128437454,-0.7419813909415882,0.1,10
41,4,0.0015818195378496356,-0.7418957279422485,-0.7403139084043989,1.0043504764579463,0.017506968093770416,0.19122045969357918,-0.7431506856900798,0.1,10
42,4,0.0013643225583561292,-0.7384250518438825,-0.7370607292855264,1.0043658269141489,0.03347315611827621,0.20570338794737697,-0.7433035241588785,0.1,10
43,4,0.0011632210957082216,-0.735829274536471,-0.7346660534407625,1.0043747788008854,0.048526937349092164,0.22779066872594975,-0.7433926535040131,0.1,10
44,4,0.0014945514939079022,-0.7357318384602454,-0.7342372869663375,1.0044562292364787,0.062297741648529664,0.1952441961720689,-0.7442035772234505,0.1,10
45,4,0.0013728863829743359,-0.7339923390015431,-0.7326194526185689,1.0045191858439935,0.07512615803828414,0.2002869636827118,-0.7448303306128925,0.1,10
46,4,0.0009970392675317623,-0.7306791717857817,-0.72968213251825,1.0045164937601365,0.08754278349525065,0.22160310394812852,-0.7448035308513525,0.1,10
47,4,0.0009000068080065361,-0.7286270828322563,-0.7277270760242499,1.0044901338673218,0.09962002452409587,0.22600442161729384,-0.744541113670107,0.1,10
48,4,0.0007659681507593702,-0.7261902252016519,-0.7254242570508926,1.0044711463448583,0.11131732825638452,0.23428841280860374,-0.7443520854130568,0.1,10
49,4,0.0011824765218790053,-0.7270684885263966,-0.7258860120045176,1.004502559913237,0.12242982595888884,0.2155162628869743,-0.7446648179120771,0.1,10
50,4,0.0008831637137436946,-0.7235512366183439,-0.7226680729046002,1.0045015654681178,0.0,0.2462793942203812,-0.7446549180307724,0.1,10
51,4,0.00200178297394595,-0.7430625880147979,-0.7410608050408518,1.0044766974736636,0.015901615151915047,0.17736436357352595,-0.7444073494541075,0.1,10
52,4,0.0019099248340424346,-0.7418287045362171,-0.7399187797021747,1.0044736330086517,0.031013359811061673,0.1844026688067687,-0.7443768413328715,0.1,10
53,4,0.0017611528909200458,-0.7387924106644556,-0.7370312577735356,1.004512014438566,0.04528788859423634,0.18920608152984483,-0.7447589389348911,0.1,10
54,4,0.001483083322888852,-0.7357678088381596,-0.7342847255152708,1.0044544374796567,0.058973848781426565,0.1971430314924015,-0.7441857391298861,0.1,10
55,4,0.001012963738247436,-0.7319426622047993,-0.7309296984665518,1.0044107841757615,0.0724715653277135,0.23045207764153075,-0.7437511325327731,0.1,10
56,4,0.0013685051062565135,-0.7326832287636087,-0.7313147236573522,1.004497334695433,0.0852829212236655,0.2083465407554932,-0.744612799812744,0.1,10
57,4,0.0014885506992251064,-0.7318812333662363,-0.7303926826670113,1.004588063943847,0.09708528228056942,0.2012271781429631,-0.7455159893788736,0.1,10
58,4,0.0016673150902258807,-0.7312062554075899,-0.7295389403173641,1.0045986920774022,0.10823324704502255,0.19199588225541234,-0.7456217847562673,0.1,10
59,4,0.0012743941332198645,-0.7278588012053442,-0.7265844070721243,1.0045619030049566,0.11918783082804438,0.2103685854751165,-0.7452555713979159,0.1,10
60,4,0.0014221445681465539,-0.7276480389620485,-0.726225894393902,1.0045595102500262,4.440892098500626e-16,0.20746326096048104,-0.745231752479714,0.1,10
61,4,0.0016541658388501122,-0.7435561180511598,-0.7419019522123096,1.004527060446261,0.016688756498102173,0.19289117772756356,-0.7449087220614008,0.1,10
62,4,0.0017289962262932387,-0.7414067461805577,-0.7396777499542644,1.0045519326380665,0.03227829659877954,0.19018009860722704,-0.7451563200094395,0.1,10
63,4,0.001848234650247565,-0.7396118393904835,-0.7377636047402363,1.0045685658875478,0.04635558228047419,0.18411724800489135,-0.7453218974299469,0.1,10
64,4,0.001406100803894585,-0.7354072992806182,-0.7340011984767236,1.0044969860144144,0.05983614846811609,0.20681224515453295,-0.7446093286131056,0.1,10
65,4,0.0014452546573801778,-0.734299132073256,-0.7328538774158758,1.0044919523685392,0.07294229188710676,0.20430485088018543,-0.7445592173777562,0.1,10
66,4,0.0014158710156324254,-0.7330299204753167,-0.7316140494596842,1.0045541067343349,0.0852531755043492,0.20029511749942766,-0.7451779624337391,0.1,10
67,4,0.0012285780401934583,-0.7315114950734367,-0.7302829170332431,1.0046087556372716,0.09707099263372142,0.2141125344804053,-0.7457219591795836,0.1,10
68,4,0.001111194381341023,-0.729048234051778,-0.7279370396704371,1.004614128057064,0.10846165823334665,0.242309923927373,-0.7457754367687156,0.1,10
69,4,0.0013351243024047825,-0.7298467820776273,-0.7285116577752225,1.0046465555553374,0.11926040412588582,0.20517654552820078,-0.7460982171679021,0.1,10
70,4,0.0012520303973768921,-0.7284512486952468,-0.7271992182978699,1.0046951811467653,2.220446049250313e-16,0.2100552921759286,-0.7465822124042456,0.1,10
71,4,0.0015553875160232492,-0.7432016462942667,-0.7416462587782433,1.0045389547101797,0.01699796685210737,0.19784329846050366,-0.745027127965729,0.1,10
72,4,0.0013756364216512336,-0.7408172100504621,-0.7394415736288108,1.0045556539295937,0.03299552837026107,0.2130807144685152,-0.7451933642329762,0.1,10
73,4,0.0011132080567596609,-0.7371152087981303,-0.7360020007413707,1.0045673693415196,0.047818908971822234,0.21628436460132033,-0.7453099863789603,0.1,10
74,4,0.0014473892898258461,-0.7364175295573244,-0.7349701402674987,1.0045662336372014,0.061467955619186894,0.205293034670658,-0.7452986809653581,0.1,10
75,4,0.0014922273552874636,-0.7349977351590774,-0.73350550780379,1.0045928440595258,0.07404509004441685,0.19828839947220667,-0.7455635721093321,0.1,10
76,4,0.0017055302093445504,-0.7348431129588928,-0.7331375827495483,1.0046353388889766,0.08588648818491722,0.18958215627475306,-0.7459865686591304,0.1,10
77,4,0.001419236578059761,-0.7320184735122859,-0.730599236934226,1.0046490464155222,0.09728558577699478,0.19897918977167767,-0.7461230105351153,0.1,10
78,4,0.0013879219799956537,-0.7297243850685023,-0.7283364630885067,1.0046041998115645,0.10843730577795953,0.20668770207129503,-0.7456766098233139,0.1,10
79,4,0.0010936887630627022,-0.7274244767795064,-0.7263307880164437,1.0045751582533293,0.11929678692255988,0.2365936006360342,-0.7453875210655527,0.1,10
80,4,0.0007649523033058615,-0.7241458005035264,-0.7233808482002206,1.0045234922918043,0.0,0.23241139987802648,-0.7448732012582855,0.1,10
81,4,0.0017755512673611272,-0.7445676383047919,-0.7427920870374307,1.0045783994274662,0.01669324100097545,0.19076448389210973,-0.7454197851413814,0.1,10
82,4,0.0018905351165811623,-0.7439678666837198,-0.7420773315671386,1.0046871433190028,0.031602485219630716,0.17606539417453432,-0.7465022094335347,0.1,10
83,4,0.0010219948862198232,-0.7378530922271864,-0.7368310973409665,1.004677349147809,0.04608515205183357,0.28355120995386457,-0.7464047241715956,0.1,10
84,4,0.0010253009636395658,-0.7353235723937048,-0.7342982714300652,1.0046075708278006,0.06005772221520363,0.2453991655723285,-0.7457101654323876,0.1,10
85,4,0.0014520107922776425,-0.7351591091894342,-0.7337070983971564,1.0046211450116211,0.07290176384914072,0.21637277100274935,-0.7458452837861482,0.1,10
86,4,0.0012135469160363488,-0.7317222016401342,-0.7305086547240979,1.0046068550200866,0.08482264398642651,0.2460037373148942,-0.745703040182789,0.1,10
87,4,0.000895590434079484,-0.7279907163523842,-0.7270951259183048,1.0044683182626672,0.09668126058449446,0.23153173855299428,-0.7443239304363617,0.1,10
88,4,0.0006887181249475532,-0.7247714313046348,-0.7240827131796874,1.0043362959396613,0.10850576718924854,0.23788031634493184,-0.7430094937583231,0.1,10
89,4,0.0008808897613296989,-0.7242135242851159,-0.7233326345237859,1.0042999076723775,0.11982535211630087,0.23192519298551476,-0.742647175612087,0.1,10
90,4,0.0008581685763034103,-0.7231066408178575,-0.722248472241554,1.0043150502083729,2.220446049250313e-16,0.24385921365144547,-0.7427979515080498,0.1,10
91,4,0.002006740536749808,-0.7450731949395262,-0.7430664544027764,1.0045960289909985,0.016156280661974796,0.17397155993895824,-0.7455952757636349,0.1,10
92,4,0.0020200477615734944,-0.7438892911650941,-0.7418692434035206,1.0046665278380367,0.03088852639246105,0.17586390564285115,-0.7462970142878267,0.1,10
93,4,0.0019563426627663013,-0.7410615237498237,-0.7391051810870575,1.0046838772885973,0.04461719802122017,0.17937263843293705,-0.7464697014459936,0.1,10
94,4,0.0015243457767192788,-0.7375446360984386,-0.7360202903217192,1.0046232435959452,0.058006582148796546,0.22099430831245306,-0.7458661730750411,0.1,10
95,4,0.0013267284671111945,-0.7339374452693129,-0.7326107168022018,1.0045602587337918,0.07109540622881387,0.20754740148057102,-0.7452392033423013,0.1,10
96,4,0.0013530354007379969,-0.7327772022745288,-0.7314241668737909,1.0045290505772166,0.0836370105869592,0.21057595375313748,-0.7449285336629289,0.1,10
97,4,0.0012466506363918062,-0.7308122121777875,-0.7295655615413956,1.0045332857943945,0.0955675879688512,0.21097203266386869,-0.7449706947955248,0.1,10
98,4,0.0012848730683915847,-0.7303803938856119,-0.7290955208172203,1.0045717498175601,0.10704553743335328,0.21156234220837747,-0.7453535918814272,0.1,10
99,4,0.001128523168958756,-0.7285364527806228,-0.7274079296116641,1.004636686012528,0.1181096566130339,0.21612912323615632,-0.7459999777300277,0.1,10
100,4,0.001013264660517256,-0.7266476768168927,-0.7256344121563754,1.0046138288180264,2.220446049250313e-16,0.21941882347983074,-0.7457724581217549,0.1,10
101,4,0.0015782940586709837,-0.7462315108742754,-0.7446532168156044,1.0048166720861078,0.016482096351713733,0.18976604791881688,-0.7477913711289892,0.1,10
102,4,0.0013372267435842503,-0.7426822512137514,-0.7413450244701671,1.0047648043754231,0.03207476600366644,0.20036143322510827,-0.7472751670207829,0.1,10
103,4,0.001392862705626231,-0.7401289488209157,-0.7387360861152894,1.0047225242848234,0.046624158062526254,0.1955998478844217,-0.7468543622712039,0.1,10
104,4,0.0016123557444728948,-0.7399035230154697,-0.7382911672709968,1.0047707402143766,0.06002675274534919,0.18837256324610535,-0.747334243745944,0.1,10
105,4,0.0011886025395863988,-0.7370081679999024,-0.735819565460316,1.0048366872610217,0.07279841123203919,0.20780337849646077,-0.7479905614502594,0.1,10
106,4,0.0009824806847829196,-0.7341651590050957,-0.7331826783203129,1.0048136138810544,0.08528436059743844,0.22223113809460085,-0.7477609356297351,0.1,10
107,4,0.0007184657450413308,-0.7306608303440675,-0.7299423645990261,1.0047448148466014,0.09743250585724038,0.24065835027078078,-0.7470762176987079,0.1,10
108,4,0.001018783673397343,-0.7307411773488619,-0.7297223936754648,1.004744263548149,0.10899755021360152,0.21737395363784132,-0.7470707307472393,0.1,10
109,4,0.0009047796256920168,-0.7288933198884227,-0.7279885402627305,1.0047858976132045,0.12001978131362345,0.23091340897618867,-0.7474850969097009,0.1,10
110,4,0.0005646031367464849,-0.7273159559414323,-0.7267513528046858,1.0048298716961985,0.0,0.24751545657160884,-0.7479227336328265,0.1,10
111,4,0.0017701033785015967,-0.74989901684349,-0.7481289134649884,1.0051597674219561,0.015905685636774497,0.1792586035633376,-0.751205295117717,0.1,10
112,4,0.0018139609593142282,-0.7472764379528395,-0.7454624769935253,1.005105578965899,0.03068505605233224,0.1794372173540417,-0.7506661776706822,0.1,10
113,4,0.0016040175393633022,-0.744402315204194,-0.7427982976648309,1.0050652232242536,0.044432179871451004,0.1854169534822258,-0.7502646621217876,0.1,10
114,4,0.0014246219793751368,-0.740505738192253,-0.7390811162128779,1.0049753359120768,0.057671928285747055,0.1967490505504804,-0.7493702790524693,0.1,10
115,4,0.0010741642567240928,-0.7373228910743298,-0.7362487268176057,1.0048879890795237,0.07052541822156974,0.22222707545814843,-0.7485010972377463,0.1,10
116,4,0.001433267806160244,-0.737194775983767,-0.7357615081776068,1.004915301721586,0.0826507263073075,0.2110093440103588,-0.7487728914196841,0.1,10
117,4,0.0015753111212625107,-0.7366660742229773,-0.7350907631017147,1.0049664381358265,0.09394399299023436,0.1954166687537052,-0.7492817414006311,0.1,10
118,4,0.001368348370617104,-0.7334525262088427,-0.7320841778382257,1.004936542134879,0.10489884447021548,0.21488980596100304,-0.7489842543951079,0.1,10
119,4,0.0013803205565033065,-0.7311252768825698,-0.7297449563260666,1.0048315698566082,0.11557711765636595,0.21256506335022946,-0.7479396335979125,0.1,10
120,4,0.0012157520150305175,-0.7285240663213031,-0.7273083143062726,1.0047169928476565,0.0,0.2141760295483263,-0.7467993077436161,0.1,10
121,4,0.0016447226535296067,-0.742416146825673,-0.7407714241721435,1.0045156178484715,0.01669065465562705,0.20512674835816166,-0.7447948111135376,0.1,10
122,4,0.0017165835647845573,-0.7402596734527297,-0.738543089887945,1.0044559195830236,0.03244079344839519,0.1965593305792525,-0.7442004944260867,0.1,10
